"id","partno","sectionno","ledgerno","codenk","itemname","mua","ved","fns","accountingunit","scaledto","inlieupartno","pageno","pagenoold","eqptcode","location","msnumber","mspageno","mslocation","msitemsrlno","unitprice","duesin","dateofmmf","mmf","leadtime","fwp","dateentered","dataentryclk","dateupdated","procurecostmax","procurecostmin","procuretimeaverage","abc","stock","disable","inlieupartno1","inlieupartno2","auth","module"
"10332343","2530-72-0487095                           ","48","1",,"BRAKE SHOE ASSY FRONT","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-12-21 00:00:00","1001","2024-12-21 00:00:00",,,,"0","1",,,,,
"10332347","X-2202600                                 ","48","1",,"ROTARY SWITCH IEC MAKE 16A 24V/ROTARY","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0",,"2025-04-28 00:00:00","0",,"0","2022-03-09 00:00:00","1001","2025-04-28 00:00:00","0.0","0.0",,"3","12",,,,,
"10332352","142784                                    ","46","1",,"TRAFFICATOR LAMP COMP REAR LH W/BULB","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0",,"2025-06-18 00:00:00",,,"0","2024-08-19 00:00:00","1001","2025-06-18 00:00:00","0.0","0.0",,"0","0",,,,,
"10332415","2540-72-0471157                           ","48","1",,"WIPER MOTOR ASSY","false","2","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","10","1900-01-01 00:00:00","0",,"0","2022-04-20 00:00:00","1001","2022-04-20 00:00:00","2850.0","2500.0",,"3","1",,,,,
"10332482","14683760174 AR                            ","94","1",,"DISTRIBUTOR HEAD","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2023-05-16 00:00:00","1001","2023-05-16 00:00:00",,,,"3","0",,,,,
"10332752","143967                                    ","46","1",,"FRONT HUB ASSY","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0",,"2024-11-08 00:00:00","0",,"0","2024-08-23 00:00:00","1001","2024-11-08 00:00:00","0.0","0.0",,"0","1",,,,,
"10332758","143906                                    ","46","1",,"BUSH","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2023-01-31 00:00:00","1001","2023-01-31 00:00:00","491.0","491.0",,"3","0",,,,,
"10333268","F-0840715                                 ","48","1",,"CLAMP","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-09-11 00:00:00","1001","2024-09-11 00:00:00",,,,"0","1",,,,,
"10333295","347-223-352-200                           ","50","1",,"BULB 24V 21 WB A15S","false","3","2","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-11-09 00:00:00","1001","2024-11-09 00:00:00",,,,"1","20",,,,,
"10333308","F-0741922                                 ","48","1",,"RING GEAR","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-01 00:00:00","1001","2024-08-01 00:00:00",,,,"0","0",,,,,
"10333477","2510-000309                               ","46","1",,"REAR MUDGUARD (LOOSE SECTION)","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","1",,,,,
"10333553","F-3923600                                 ","48","1",,"S/A OF HOSE M22UXM22U 600 LONG","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2023-02-27 00:00:00","1001","2023-02-27 00:00:00","520.0","520.0",,"3","0",,,,,
"10333634","F-7495600                                 ","48","1",,"SILENCER","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","5","1900-01-01 00:00:00","0",,"0","2024-05-24 00:00:00","1001","2024-05-24 00:00:00",,,,"0","0",,,,,
"10333689","44830-KST-940                             ","35","1",,"CABLE COMP  SPEEDOMETER","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-11-21 00:00:00","1001","2024-11-21 00:00:00",,,,"0","0",,,,,
"10333718","F-1100160(5340-174464)                    ","48","1",,"CAP OIL FILTER","false","3","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2025-06-12 00:00:00","1001","2025-06-12 00:00:00",,,,"0","0",,,,,
"10333722","3110-72-0028081                           ","48","1",,"NEEDLE ROLLER BRG FOR 4TH GEAR","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2022-09-01 00:00:00","1001","2022-09-01 00:00:00",,,,"3","0",,,,,
"10333795","F-2630200                                 ","48","1",,"ENG MTG PAD P/3991","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2022-05-12 00:00:00","1001","2022-05-12 00:00:00","0.0","0.0",,"0","0",,,,,
"10334260","2520-000708                               ","46","1",,"DRUM ASSY P/1552","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0",,"2025-06-03 00:00:00",,,"0","2024-12-09 00:00:00","1001","2025-06-03 00:00:00","0.0","0.0",,"0","0",,,,,
"10334274","P-1305656                                 ","94","1",,"NOZZLE","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-16 00:00:00","1001","2024-08-16 00:00:00",,,,"0","0",,,,,
"10334478","5306-062350                               ","48","1",,"BOLT U","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","4","1900-01-01 00:00:00","0",,"0","2022-12-20 00:00:00","1001","2022-12-20 00:00:00",,,,"3","0",,,,,
"10334543","5331-72-0321240                           ","94","1",,"O-RING","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-20 00:00:00","1001","2024-08-20 00:00:00",,,,"0","3",,,,,
"10334584","F-1907750                                 ","94","1",,"HOSE 1/4 ID","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-09-10 00:00:00","1001","2024-09-10 00:00:00",,,,"0","2",,,,,
"10334659","F-H001800                                 ","94","1",,"STARTER MOTOR","false","1","2","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","2","1900-01-01 00:00:00","0",,"0","2023-10-14 00:00:00","1001","2023-10-14 00:00:00",,,,"2","0",,,,,
"10334665","F-J106300                                 ","94","1",,"DOUBLE LEVER COMBINATION SWITCH.","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-01-10 00:00:00","1001","2024-01-10 00:00:00","0.0","0.0",,"0","0",,,,,
"10334666","2920-72-0471158                           ","94","1",,"SWITCH  LOCK  IGNITION","false","1","2","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2022-07-19 00:00:00","1001","2022-07-19 00:00:00",,,,"0","0",,,,,
"10334667","5305-096430                               ","48","1",,"SCREW CAP HEXAGON HEAD","false","2","1","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","2","1900-01-01 00:00:00","0",,"0","2024-04-22 00:00:00","1001","2024-04-22 00:00:00",,,,"3","0",,,,,
"10334785","101020                                    ","187","1",,"BOX TERMINAL","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-20 00:00:00","1001","2024-08-20 00:00:00",,,,"0","0",,,,,
"10334869","5340-72-0472156                           ","94","1",,"BOLT AND SPACER KIT","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2023-01-05 00:00:00","1001","2023-01-05 00:00:00",,,,"3","0",,,,,
"10334910","4810-72-0315457                           ","94","1",,"PARTS KIT  VALVE","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-12-16 00:00:00","1001","2024-12-16 00:00:00",,,,"0","4",,,,,
"10335157","14401178000                               ","35","1",,"CHAIN CAM (84L)","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","10",,,,,
"10335210","14531-035-000                             ","35","1",,"PIVOT CAM CHAIN TENSIONER","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","3",,,,,
"10335218","14502-086-000R                            ","35","1",,"ROLLER  CAM CHAIN TENSIONER","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2023-08-09 00:00:00","1001","2023-08-09 00:00:00","0.0","0.0",,"0","0",,,,,
"10335245","F-GF00322                                 ","94","1",,"FLANGE COUPLING","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","4","1900-01-01 00:00:00","0",,"0","2025-01-10 00:00:00","1001","2025-01-10 00:00:00",,,,"0","0",,,,,
"10335416","5306-72-0000439                           ","48","1",,"BOLT MACHINE","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-20 00:00:00","1001","2024-08-20 00:00:00",,,,"0","1",,,,,
"10335777","5310-72-0109217                           ","48","1",,"NUT AXLE TUBE","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2023-02-20 00:00:00","1001","2023-02-20 00:00:00","186.0","186.0",,"3","0",,,,,
"10335842","5330391206(14610-086-013)                 ","35","1",,"ROLLER COMP CAM CHAIN GUIDE","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","9",,,,,
"10335861","43450-198-770                             ","35","1",,"ROD  COMP  RR  BRAKE","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","20",,,,,
"10335890","42610-198-900                             ","35","1",,"FLANGE  FINAL DRIVEN","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","1",,,,,
"10335955","F-2746600                                 ","48","1",,"OIL SEAL","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2023-01-05 00:00:00","1001","2023-01-05 00:00:00",,,,"3","0",,,,,
"10336193","98200-10700                               ","35","1",,"FUSE (7A)","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2023-08-17 00:00:00","1001","2023-08-17 00:00:00",,,,"0","8",,,,,
"10336246","42615 198 900                             ","35","1",,"BOLT STUD 8 X 42","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","1",,,,,
"10336420","100C-020-009                              ","35","1",,"VALVE SPRING COMPRESSOR","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","1",,,,,
"10336432","12391-GB6-910                             ","35","1",,"GASKET CYLINDER HEAD COVER","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2023-08-17 00:00:00","1001","2023-08-17 00:00:00","280.0","280.0",,"0","0",,,,,
"10336499","F-3103815(4730-077666)                    ","48","1",,"BANJO BOLT","false","3","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","14","1900-01-01 00:00:00","0",,"0","2022-11-09 00:00:00","1001","2022-11-09 00:00:00","0.0","0.0",,"3","2",,,,,
"10336537","100C-020-007                              ","35","1",,"UNIVERSAL HOLDER","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-23 00:00:00","1001","2024-08-23 00:00:00",,,,"0","0",,,,,
"10336585","12395-KRS-C10                             ","35","1",,"GASKET 'L' CYCLINDER HEAD SIDE COVER","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","4",,,,,
"10336636","12101-KCC-940                             ","35","1",,"CYLINDER","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-06-27 00:00:00","1001","2024-06-27 00:00:00",,,,"0","0",,,,,
"10336695","B-5408731                                 ","48","1",,"FRONT GRILL","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2023-04-01 00:00:00","1001","2023-04-01 00:00:00","0.0","0.0",,"3","1",,,,,
"10336731","42601-198-900                             ","35","1",,"HUB RR WHEEL (NH-25M)","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","1",,,,,
"10336850","2510-72-0490426                           ","48","1",,"ASSY OF DOOR SHELL LH","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","1","1900-01-01 00:00:00","0",,"0","2022-12-20 00:00:00","1001","2022-12-20 00:00:00",,,,"3","0",,,,,
"10336963","F-7865700                                 ","94","1",,"REGULATOR ASSY RH(WINDOW WINDING M/C RH)","false","2","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","8","1900-01-01 00:00:00","0",,"0","2025-04-19 00:00:00","1001","2025-04-19 00:00:00",,,,"2","1",,,,,
"10337011","4720-72-0471220                           ","94","1",,"HOSE  METALLIC","false","2","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","4","1900-01-01 00:00:00","0",,"0","2023-08-07 00:00:00","1001","2023-08-07 00:00:00",,,,"2","0",,,,,
"10337103","33701-198-900                             ","35","1",,"TAIL LIGHT UNIT","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","3",,,,,
"10337136","P-3705939                                 ","48","1",,"BRUSH CARRIER ASSY","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-17 00:00:00","1001","2024-08-17 00:00:00",,,,"0","0",,,,,
"10337543","5305-005442                               ","46","1",,"SCREW 5/6 BSF X 1/16 LONG","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-07-29 00:00:00","1001","2024-07-29 00:00:00",,,,"0","3",,,,,
"10337626","52495-098-000                             ","35","1",,"BUSH RUBBER","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2022-11-28 00:00:00","1001","2022-11-28 00:00:00","135.0","135.0",,"0","0",,,,,
"10337812","50711-198-720                             ","35","1",,"RUBBER PILLION STEP","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-23 00:00:00","1001","2024-08-23 00:00:00",,,,"0","0",,,,,
"10337830","50500-198-910                             ","35","1",,"STAND COMP MAIN (NH-1)","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2022-07-27 00:00:00","1001","2022-07-27 00:00:00","900.0","446.0",,"3","0",,,,,
"10337924","2520-012902                               ","35","1",,"CABLE ASSY SPEEDOMETER","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0",,"2025-02-01 00:00:00",,,"0","2024-08-19 00:00:00","1001","2025-02-01 00:00:00","0.0","0.0",,"0","0",,,,,
"10337948","2910-001807(B-2034307)                    ","48","1",,"BALL JOINT","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2022-09-26 00:00:00","1001","2022-09-26 00:00:00",,,,"3","0",,,,,
"10337977","50660-GB2-000                             ","35","1",,"RUBBER STEP","false","0","1","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-05-15 00:00:00","1001","2024-05-15 00:00:00",,,,"0","0",,,,,
"10337997","2940-72-0467508                           ","48","1",,"ELEMENT OIL FILTER","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-05-24 00:00:00","1001","2024-05-24 00:00:00",,,,"0","0",,,,,
"10338197","X-8000600                                 ","94","1",,"COMBINATION SWITCH","false","1","3","9","1001",,,,"10001","          /R3 D      /          ","0",,,"0","0.0",,"2025-06-20 00:00:00","0",,"0","2022-12-08 00:00:00","1001","2025-06-20 00:00:00","950.0","950.0",,"3","-219",,,,,
"10338239","B-1301806                                 ","48","1",,"CLUTCH DISC","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-08 00:00:00","1001","2024-08-08 00:00:00",,,,"0","0",,,,,
"10338340","X-7820800                                 ","94","1",,"SUN VISOR","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","2","1900-01-01 00:00:00","0",,"0","2022-12-18 00:00:00","1001","2022-12-18 00:00:00","0.0","0.0",,"3","0",,,,,
"10338350","X-7820900                                 ","94","1",,"SUN VISOR","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2022-12-18 00:00:00","1001","2022-12-18 00:00:00","0.0","0.0",,"3","2",,,,,
"10338400","5305-004895                               ","46","1",,"SCREW (19555  131216)","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","4",,,,,
"10338447","ME-016834                                 ","190","1",,"ELEMENT KIT FUEL FILTER","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2025-03-21 00:00:00","1001","2025-03-21 00:00:00","941.0","941.0",,"0","0",,,,,
"10338464","2530-006260                               ","35","1",,"SHOE COMP BRAKE","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","10",,,,,
"10338557","2540-72-0200999                           ","48","1",,"WIPER BLADES","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0",,"2025-06-20 00:00:00","0",,"0","2024-05-24 00:00:00","1001","2025-06-20 00:00:00","0.0","0.0",,"0","26",,,,,
"10338582","F7X00200                                  ","48","1",,"FUSE 10 AMP","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-06-21 00:00:00","1001","2024-06-21 00:00:00",,,,"0","0",,,,,
"10338720","F7401450                                  ","48","1",,"WEATHER STRIP","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2022-12-19 00:00:00","1001","2022-12-19 00:00:00",,,,"3","0",,,,,
"10338738","F5B00500                                  ","48","1",,"ASSY AC COMPRESSOR","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-11-05 00:00:00","1001","2024-11-05 00:00:00",,,,"0","0",,,,,
"10338935","22810-198-000                             ","35","1",,"LEVER COMP CLUTCH","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","1",,,,,
"10339119","2520-012924 (22870-KAG-900)               ","35","1",,"CABLE COMP CLUTCH","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","3",,,,,
"10339651","P-3108951                                 ","48","1",,"CENTER BOLT KIT FRT & REAR SPRING P/485","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0",,"2024-02-21 00:00:00",,,"0","2022-04-29 00:00:00","1001","2024-02-21 00:00:00","0.0","0.0",,"3","0",,,,,
"10339717","2530-018232(F- 8076000)                   ","48","1",,"VALVE RELAY AIR PRESSURE","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0",,"2024-11-05 00:00:00","0",,"0","2022-09-24 00:00:00","1001","2024-09-03 00:00:00","6452.0","3450.0",,"3","13",,,,,
"10339741","5307-001151                               ","168","1",,"STUD","false","2","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2023-12-14 00:00:00","1001","2023-12-14 00:00:00",,,,"2","4",,,,,
"10339742","2540-009031                               ","48","1",,"ARM WINDSHIELD WIPER","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","10","1900-01-01 00:00:00","0",,"0","2024-05-24 00:00:00","1001","2024-05-24 00:00:00",,,,"0","28",,,,,
"10339914","2590-024062                               ","48","1",,"CABLE ASSY CONTROL","false","2","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","8","1900-01-01 00:00:00","0",,"0","2023-08-07 00:00:00","1001","2023-08-07 00:00:00","450.0","400.0",,"2","0",,,,,
"10339946","2540-72-0000144                           ","48","1",,"ARM WIND SCREEN WIPER/S/A OF WIPER ARM","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","2022-11-15 00:00:00","1001","2022-11-15 00:00:00",,,,"3","8",,,,,
"10339990","14550-GBO-910                             ","35","1",,"PUSH ROD COMP TENSIONER","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2023-08-09 00:00:00","1001","2023-08-09 00:00:00","0.0","0.0",,"0","0",,,,,
"10340090","F-7491100                                 ","48","1",,"TEMP SENSOR PRICOL MAKE","false","3","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","3","1900-01-01 00:00:00","3",,"0","2025-04-24 00:00:00","1001","2025-04-24 00:00:00",,,,"3","0",,,,,
"10340355","4720-72-0472429                           ","48","1",,"HOSE  NONMETALLIC","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-20 00:00:00","1001","2024-08-20 00:00:00",,,,"0","2",,,,,
"10340587","5315-051717                               ","48","1",,"KEY WOODRUFF","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-20 00:00:00","1001","2024-08-20 00:00:00",,,,"0","3",,,,,
"10340764","P3713439                                  ","48","1",,"CE PLATE WITH BRUSHES","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-12-21 00:00:00","1001","2024-12-21 00:00:00",,,,"0","1",,,,,
"10340798","3020-015962(14321-GB6-900)                ","35","1",,"SPROCKET CAM (28T)","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-07-16 00:00:00","1001","2024-07-16 00:00:00",,,,"0","0",,,,,
"10340967","3020015766(23451-GK4-760)                 ","35","1",,"GEAR MAIN SHAFT THIRD (21T)","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-19 00:00:00","1001","2024-08-19 00:00:00",,,,"0","4",,,,,
"10340986","2940-72-0309856                           ","94","1",,"WATER FILTER","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0",,"2025-04-16 00:00:00","0",,"0","2025-01-11 00:00:00","1001","2025-04-16 00:00:00","0.0","0.0",,"0","1",,,,,
"10341081","5325-009301(F-0745810)                    ","48","1",,"FILM FINGERPRINT LIFTING","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-20 00:00:00","1001","2024-08-20 00:00:00",,,,"0","18",,,,,
"10341175","5330-007916                               ","48","1",,"FELT RING","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-20 00:00:00","1001","2024-08-20 00:00:00",,,,"0","10",,,,,
"10341222","5360-72-0000926                           ","48","1",,"SPRING HELICAL COMPRESSION","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-08-20 00:00:00","1001","2024-08-20 00:00:00",,,,"0","2",,,,,
"10341273","6680-000160                               ","46","1",,"SPEEDO DRIVE COMPLETE","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2025-04-29 00:00:00","1001","2025-04-29 00:00:00",,,,"0","0",,,,,
"10341297","X-4001000                                 ","94","1",,"MICRO FILTER (MAKE - MICRO FLOW)","false","2","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","6","1900-01-01 00:00:00","0",,"0","2023-07-25 00:00:00","1001","2023-07-25 00:00:00","0.0","0.0",,"2","2",,,,,
"10341406","6680-000115                               ","46","1",,"SPEDOMETTER HEAD ASSY","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-07-29 00:00:00","1001","2024-07-29 00:00:00",,,,"0","3",,,,,
"10341443","6220-000194                               ","46","1",,"MASK ASSY HEAD LAMP","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-07-29 00:00:00","1001","2024-07-29 00:00:00",,,,"0","3",,,,,
"10341705","6220-004596(592504)                       ","46","1",,"TRAFFICATOR ASSY LH FRONT","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2024-11-02 00:00:00","1001","2024-11-02 00:00:00","0.0","0.0",,"0","0",,,,,
"10341947","2510-72-0471200                           ","94","1",,"ASSY OF CABIN","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2022-08-27 00:00:00","1001","2022-08-27 00:00:00","0.0","0.0",,"3","0",,,,,
"10341963","2520-72-0466596                           ","94","1",,"TRANSMISSION MECHANICAL  VEHICULAR","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2022-09-01 00:00:00","1001","2022-09-01 00:00:00",,,,"3","0",,,,,
"10341992","6220-72-0000448                           ","94","1",,"LIGHT WARNING VEHICULAR/WARNING LAMP","false","0","0","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","2025-05-08 00:00:00","1001","2025-05-08 00:00:00","0.0","0.0",,"0","12",,,,,
